acc,loss,l1,l2,drop
0.4855515658855438,3.9072086811065674,0.0,0.0,0.0
0.46424806118011475,7.120487213134766,0.0,0.0,0.2
0.4650917649269104,5.8276047706604,0.0,0.0,0.4
0.4659,6.5782,0.0,0.0,0.6
