acc,loss,l1,l2,drop
0.4910356402397156,3.3977386951446533,0.0,0.0,0.8
0.5279476642608643,27.96755599975586,0.0,0.2,0.0
0.48576250672340393,54.34870529174805,0.0,0.4,0.0
0.47816917300224304,76.38836669921875,0.0,0.6,0.0
0.4853406548500061,94.15633392333984,0.0,0.8,0.0
0.4955,13.6212,0.0,0.1,0.0
